공고명,지원대상,주관기관,사업유형,신청기간,등록일자,해시태그,url,공고번호
2025년 팁스(TIPS) 창업기업 지원계획 통합 공고,창업벤처,중소벤처기업부,유관기관지원사업,세부사업별 상이,2025-04-09T14:59:20,"['금융', '기술', '수출', '창업', '서울', '부산', '대구', '인천', '광주', '대전', '울산', '세종', '경기', '강원', '충북', '충남', '전북', '전남', '경북', '경남', '제주', '딥테크', 'TIPS', '한국엔젤투자협회', '사업화', '창업기업', '중소벤처기업부', '해외마케팅', 'R&D', '2025']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000107568,
[제주] 2025년 중소기업육성자금 융자지원계획 변경 공고,중소기업,제주특별자치도,유관기관지원사업,상시 접수,2025-04-09T13:54:07,"['금융', '제주', '제주특별자치도경제통상진흥원', '2025', '시설투자자금', '중소기업육성자금', '경영안정자금', '융자지원', '제주특별자치도', '소상공인', '중소기업']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000107539,
영월 식품제조 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-09 ~ 2026-01-31,2025-04-09T12:20:54,[],,424.0
전주 팔복 금속가공 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-09 ~ 2026-01-31,2025-04-09T12:15:44,[],,423.0
순창 장류 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-09 ~ 2026-01-31,2025-04-09T12:12:22,[],,422.0
김해 진례 도자 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-09 ~ 2026-01-31,2025-04-09T11:57:17,[],,421.0
[경기] 파주시 청년창업 멘토링 지원 참여기업 모집 공고(파주청년창업지원센터),창업벤처,경기도,유관기관지원사업,예산 소진시까지,2025-04-09T10:12:19,"['금융', '창업', '경영', '경기', '파주청년창업지원센터', '2025', '파주시', '청년창업', '초기창업자', '경기테크노파크', '예비창업자', '경기도', '멘토링']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000107505,
광주 충장 귀금속 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-08 ~ 2026-01-31,2025-04-08T18:29:57,[],,420.0
광주 서남 인쇄 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-08 ~ 2026-01-31,2025-04-08T18:27:20,[],,419.0
부산 서동 의류제조 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-08 ~ 2026-01-31,2025-04-08T18:26:06,[],,418.0
부산범천 가죽가방신발 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-08 ~ 2026-01-31,2025-04-08T18:24:25,[],,417.0
부산 범일 의류제조 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-08 ~ 2026-01-31,2025-04-08T18:02:33,[],,416.0
부산 범천 귀금속 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-08 ~ 2026-01-31,2025-04-08T18:01:11,[],,415.0
대구 노원 안경제조 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-08 ~ 2026-01-31,2025-04-08T17:55:53,[],,413.0
대구 대봉 의류봉제 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-08 ~ 2026-01-31,2025-04-08T17:54:48,[],,412.0
대구 성내 주얼리 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-08 ~ 2026-01-31,2025-04-08T17:48:00,[],,411.0
인천 송림 기타기계장비 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-08 ~ 2026-01-31,2025-04-08T17:46:17,[],,410.0
시흥 정왕 전기장비 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-08 ~ 2026-01-31,2025-04-08T17:37:45,[],,409.0
동탄 전자부품 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-08 ~ 2026-01-31,2025-04-08T17:36:11,[],,408.0
안양 전자부품 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-08 ~ 2026-01-31,2025-04-08T17:30:47,[],,406.0
고양 장항 인쇄 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-08 ~ 2026-01-31,2025-04-08T17:28:46,[],,405.0
군포 당정 금속가공 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-08 ~ 2026-01-31,2025-04-08T17:27:49,[],,404.0
성남 상대원 식품제조 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-08 ~ 2026-01-31,2025-04-08T17:26:50,[],,403.0
시흥 대야 기타기계장비 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-08 ~ 2026-01-31,2025-04-08T17:25:36,[],,402.0
부천 신흥 전기장비 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-08 ~ 2026-01-31,2025-04-08T17:21:52,[],,401.0
화성 향남 기타기계장비 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-08 ~ 2026-01-31,2025-04-08T17:20:44,[],,400.0
용인영덕 전자부품 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-08 ~ 2026-01-31,2025-04-08T17:18:00,[],,399.0
서울 광진 의류제조 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-08 ~ 2026-01-31,2025-04-08T17:16:50,[],,398.0
서울 봉익 주얼리 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-08 ~ 2026-01-31,2025-04-08T17:15:23,[],,397.0
서울 장위 의류봉제 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-08 ~ 2026-01-31,2025-04-08T17:14:05,[],,396.0
공주 섬유제조 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-08 ~ 2026-01-31,2025-04-08T17:11:11,[],,395.0
청주 중앙 인쇄 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-08 ~ 2026-01-31,2025-04-08T17:09:52,[],,394.0
대전 덕암 금속가공 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-08 ~ 2026-01-31,2025-04-08T16:57:43,[],,389.0
2025년 소상공인 업종전문기술교육 교육생 모집공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-14 ~ 2025-11-28,2025-04-08T15:18:03,[],,383.0
[전북] 2025년 중소기업육성자금 융자 지원계획 변경 공고,중소기업,전북특별자치도,유관기관지원사업,예산 소진시까지,2025-04-08T13:34:54,"['금융', '전북', '전북특별자치도', '전북특별자치도경제통상진흥원', '상환', '거치기간', '이차보전금', '중소기업육성기금', '연장', '2025', '창업자금', '경쟁력가오하자금', '벤처기업육성자금', '경영안정자금', '중소기업육성자금']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000107467,
2025년 중소기업 K-뷰티론 정책자금 지원계획 공고,중소기업,중소벤처기업부,유관기관지원사업,예산 소진시까지,2025-04-08T11:15:52,"['금융', '서울', '부산', '대구', '인천', '광주', '대전', '울산', '세종', '경기', '강원', '충북', '충남', '전북', '전남', '경북', '경남', '제주', 'K뷰티론', '혁신성장지원자금', '창업기반지원자금', '2025', '중소벤처기업진흥공단', '정책자금', '대출', '중소벤처기업부']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000107437,
2025년 해외규격인증획득지원사업 패스트트랙 참여기업 모집 변경 공고,중소기업,중소벤처기업부,유관기관지원사업,상시 접수,2025-04-08T11:07:17,"['수출', '서울', '부산', '대구', '인천', '광주', '대전', '울산', '세종', '경기', '강원', '충북', '충남', '전북', '전남', '경북', '경남', '제주', '패스트트랙', '컨설팅비', '해외시장진출', '해외규격인증획득', '인증비', '시험비', '한국화학융합시험연구원', '중소벤처기업부', '2025']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000107445,
진주중앙시장 비단길청년몰 컬쳐살롱 청년상인 모집 공고,소상공인,경상남도,유관기관지원사업,상시 접수,2025-04-08T10:28:55,"['경영', '서울', '부산', '대구', '인천', '광주', '대전', '울산', '세종', '경기', '강원', '충북', '충남', '전북', '전남', '경북', '경남', '제주', '비단길청년몰', '2025', '컬쳐살롱', '진주중앙시장', '상권활성화', '청년상인', '전통시장', '기초자치단체', '경상남도']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000107416,
진주중앙시장 비단길청년몰 푸드존 청년상인 모집 공고,중소기업,경상남도,유관기관지원사업,상시 접수,2025-04-08T10:27:41,"['경영', '서울', '부산', '대구', '인천', '광주', '대전', '울산', '세종', '경기', '강원', '충북', '충남', '전북', '전남', '경북', '경남', '제주', '2025', '경상남도', '기초자치단체', '진주중앙시장', '비단길청년몰', '푸드존', '청년상인', '전통시장', '상권활성화']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000107415,
[울산] 울주군 2025년 강소기업 육성 기술 혁신 지원사업 추가 모집 공고,중소기업,울산광역시,유관기관지원사업,세부사업별 상이,2025-04-08T10:21:56,"['금융', '기술', '경영', '울산', '전시샘플', '울산경제일자리진흥원', '울주군', '목업', '벤처인증', '금형', '기술사업화', 'NEP', '울산광역시', '메인비즈', '이노비즈', '장애인기업', '지식재산권', 'NET', '시제품제작', '인증', '여성기업', '시장조사', '컨설팅', '3D프린팅', '2025']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000107425,
충남 금산 인삼 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-04 ~ 2026-01-31,2025-04-07T13:52:08,[],,378.0
2025년 스케일업 팁스(일반형) 기업 지원계획 공고,중소기업,중소벤처기업부,유관기관지원사업,상시 접수,2025-04-07T13:15:03,"['금융', '내수', '창업', '서울', '부산', '대구', '인천', '광주', '대전', '울산', '세종', '경기', '강원', '충북', '충남', '전북', '전남', '경북', '경남', '제주', '지분투자', '출연R&D', '기수집약형', '2025', '연계', '민간투자', '일반형', '스케일업', '팁스', '중소기업기술정보진흥원', '중소벤처기업부']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000107389,
[경기] 시흥시 2025년 대야기계장비 소공인특화지원센터 자율사업 통합 모집 공고,소상공인,경기도,유관기관지원사업,예산 소진시까지,2025-04-07T13:03:28,"['기술', '경영', '경기', '신규개발설계', '부품구조변경', '협업제품제작', '대야기타기계장비센터', '10인미만', '2025', '제품제작', '디자인개선', '맞춤형', '시작품', '제품개선', '소공인', '시흥시', '시흥산업진흥원', '경기도', '제조업', '시제품']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000107388,
[경기] 화성시 2025년 기업 맞춤형 원스톱 서비스 참가기업 모집 공고,중소기업,경기도,유관기관지원사업,예산 소진시까지,2025-04-07T12:59:20,"['창업', '경영', '경기', '2025', '생산관리', '창업컨설팅', '경영지원', '채용', '기술컨설팅', '예비창업자', '화성시', '판로개척', '벤처기업', '화성산업진흥원', '경기도', '컨설팅', '중소기업']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000107372,
대전 오정 기타기계장비제조 소공인특화지원센터 소공인 모집 공고,소상공인/예비창업자,소상공인시장진흥공단,공단지원사업,2025-04-04 ~ 2026-01-31,2025-04-07T11:55:16,[],,373.0
[경북] 영양군 2025년 소상공인 카드수수료 지원사업 참여점포 모집 공고,소상공인,경상북도,유관기관지원사업,예산 소진시까지,2025-04-07T11:18:37,"['금융', '경영', '경북', '참여점포', '행복카드', '2025', '영양군', '카드수수료', '경상북도경제진흥원', '지원사업', '경상북도', '소상공인']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000107368,
[경북] 예천군 2025년 소상공인 카드수수료 지원사업 참여점포 모집 공고,소상공인,경상북도,유관기관지원사업,예산 소진시까지,2025-04-07T11:14:49,"['금융', '경영', '경북', '참여점포', '행복카드', '2025', '카드수수료', '예천군', '경상북도경제진흥원', '지원사업', '경상북도', '소상공인']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000107367,
